GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|COMPANY|COMPANY_F|RCPTOT|RCPTOT_F|CCORCPPCT|CCORCPPCT_F|VSHERFI|VSHERFI_F 
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332312|Fabricated structural metal manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|26.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332312|Fabricated structural metal manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|38.8||52.4|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332313|Plate work manufacturing|004|All companies|||2007|Reference year 2007|1334||6766471||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332313|Plate work manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|8.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332313|Plate work manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|15||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332313|Plate work manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|26.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332313|Plate work manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|40||46.7|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33232|Ornamental and architectural metal products manufacturing|004|All companies|||2007|Reference year 2007|7815||44260054||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33232|Ornamental and architectural metal products manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|5.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33232|Ornamental and architectural metal products manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|9.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33232|Ornamental and architectural metal products manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|18.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33232|Ornamental and architectural metal products manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|30.6||23.8|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332321|Metal window and door manufacturing|004|All companies|||2007|Reference year 2007|1159||14145851||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332321|Metal window and door manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|12.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332321|Metal window and door manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|22.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332321|Metal window and door manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|41.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332321|Metal window and door manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|60.4||109.2|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332322|Sheet metal work manufacturing|004|All companies|||2007|Reference year 2007|4191||22129295||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332322|Sheet metal work manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|7.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332322|Sheet metal work manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|11.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332322|Sheet metal work manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|19.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332322|Sheet metal work manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|31.8||30|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332323|Ornamental and architectural metal work manufacturing|004|All companies|||2007|Reference year 2007|2493||7984908||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332323|Ornamental and architectural metal work manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|15.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332323|Ornamental and architectural metal work manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|22.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332323|Ornamental and architectural metal work manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|33.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332323|Ornamental and architectural metal work manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|45.5||93.1|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3324|Boiler, tank, and shipping container manufacturing|004|All companies|||2007|Reference year 2007|1285||31703765||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3324|Boiler, tank, and shipping container manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|33||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3324|Boiler, tank, and shipping container manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|43.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3324|Boiler, tank, and shipping container manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|54.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3324|Boiler, tank, and shipping container manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|67.8||357.1|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33241|Power boiler and heat exchanger manufacturing|004|All companies|||2007|Reference year 2007|269||5786668||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33241|Power boiler and heat exchanger manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|27.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33241|Power boiler and heat exchanger manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|38||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33241|Power boiler and heat exchanger manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|56||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33241|Power boiler and heat exchanger manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|75.8||304.1|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332410|Power boiler and heat exchanger manufacturing|004|All companies|||2007|Reference year 2007|269||5786668||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332410|Power boiler and heat exchanger manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|27.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332410|Power boiler and heat exchanger manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|38||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332410|Power boiler and heat exchanger manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|56||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332410|Power boiler and heat exchanger manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|75.8||304.1|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33242|Metal tank (heavy gauge) manufacturing|004|All companies|||2007|Reference year 2007|622||8695068||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33242|Metal tank (heavy gauge) manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|17.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33242|Metal tank (heavy gauge) manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|27.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33242|Metal tank (heavy gauge) manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|43.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33242|Metal tank (heavy gauge) manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|61.3||140.2|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332420|Metal tank (heavy gauge) manufacturing|004|All companies|||2007|Reference year 2007|622||8695068||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332420|Metal tank (heavy gauge) manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|17.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332420|Metal tank (heavy gauge) manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|27.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332420|Metal tank (heavy gauge) manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|43.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332420|Metal tank (heavy gauge) manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|61.3||140.2|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33243|Metal can, box, and other container mfg.|004|All companies|||2007|Reference year 2007|405||17222029||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33243|Metal can, box, and other container mfg.|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|60.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33243|Metal can, box, and other container mfg.|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|76.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33243|Metal can, box, and other container mfg.|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|86.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33243|Metal can, box, and other container mfg.|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|93.6||1144.2|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332431|Metal can manufacturing|004|All companies|||2007|Reference year 2007|68||13665643||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332431|Metal can manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|76.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332431|Metal can manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|94.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332431|Metal can manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|98.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332431|Metal can manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|99.9||1785.6|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332439|Other metal container manufacturing|004|All companies|||2007|Reference year 2007|341||3556386||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332439|Other metal container manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|28.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332439|Other metal container manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|43.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332439|Other metal container manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|63||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332439|Other metal container manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|81.4||314.3|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3325|Hardware manufacturing|004|All companies|||2007|Reference year 2007|701||9587447||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3325|Hardware manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|24.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3325|Hardware manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|34.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3325|Hardware manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|55.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3325|Hardware manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|77||249.2|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33251|Hardware manufacturing|004|All companies|||2007|Reference year 2007|701||9587447||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33251|Hardware manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|24.1||0|X
